"CAPITULO","GRUPO","CATEGORIA","SUBCATEGORIA","DESCRIP"
"11",K50-K52,K51,K514,Seudopoliposis del colon (K514)
"11",K50-K52,K51,K515,Proctocolitis mucosa (K515)
"11",K50-K52,K51,K518,Otras colitis ulcerativas (K518)
"11",K50-K52,K51,K519,"Colitis Ulcerativa, sin otra especificación (K519)"
"11",K50-K52,K52,K520,Colitis y gastroenteritis debidas a radiación (K520)
"11",K50-K52,K52,K521,Colitis y gastroenteritis tóxicas (K521)
"11",K50-K52,K52,K522,Colitis y gastroenteritis alérgicas y dietéticas (K522)
"11",K50-K52,K52,K528,Otras colitis y gastroenteritis no infecciosas especificadas (K528)
"11",K50-K52,K52,K529,"Colitis y gastroenteritis no infecciosas, no especificadas (K529)"
"11",K55-K63,K55,K550,Trastorno vascular agudo de los intestinos (K550)
"11",K55-K63,K55,K551,Trastorno vascular crónico del intestino (K551)
"11",K55-K63,K55,K552,Angiodisplasia del colon (K552)
"11",K55-K63,K55,K558,Otros trastornos vasculares del intestino (K558)
"11",K55-K63,K55,K559,"Trastorno vascular del intestino, no especificado (K559)"
"11",K55-K63,K56,K560,Ileo paralítico (K560)
"11",K55-K63,K56,K561,Invaginación (K561)
"11",K55-K63,K56,K562,Vólvulo (K562)
"11",K55-K63,K56,K563,Ileo por cálculo biliar (K563)
"11",K55-K63,K56,K564,Otras obstrucciones del intestino (K564)
"11",K55-K63,K56,K565,Adherencias [bridas] intestinales con obstrucción (K565)
"11",K55-K63,K56,K566,Otras obstrucciones intestinales y las no especificadas (K566)
"11",K55-K63,K56,K567,"Ileo, no especificado (K567)"
"11",K55-K63,K57,K570,Enfermedad diverticular del intestino delgado con perforación y absceso (K570)
"11",K55-K63,K57,K571,Enfermedad diverticular del intestino delgado sin perforación ni absceso (K571)
"11",K55-K63,K57,K572,Enfermedad diverticular del intestino grueso con perforación y absceso (K572)
"11",K55-K63,K57,K573,Enfermedad diverticular del intestino grueso sin perforación ni absceso (K573)
"11",K55-K63,K57,K574,Enfermedad diverticular de ambos intestinos con perforación y absceso (K574)
"11",K55-K63,K57,K575,"Enfermedad diverticular de ambos intestinos, sin perforación ni absceso (K575)"
"11",K55-K63,K57,K578,"Enfermedad diverticular del intestino, parte no especificada, con perforación y absceso (K578)"
"11",K55-K63,K57,K579,"Enfermedad diverticular del intestino, parte no especificada, sin perforación ni absceso (K579)"
"11",K55-K63,K58,K580,Síndrome del colon irritable con diarrea (K580)
"11",K55-K63,K58,K589,Síndrome del colon irritable sin diarrea (K589)
"11",K55-K63,K59,K590,Constipación (K590)
"11",K55-K63,K59,K591,Diarrea funcional (K591)
"11",K55-K63,K59,K592,"Intestino neurogénico, no clasificado en otra parte (K592)"
"11",K55-K63,K59,K593,"Megacolon, no clasificado en otra parte (K593)"
"11",K55-K63,K59,K594,Espasmo anal (K594)
"11",K55-K63,K59,K598,Otros trastornos funcionales especificados del intestino (K598)
"11",K55-K63,K59,K599,"Trastorno funcional intestinal, no especificado (K599)"
"11",K55-K63,K60,K600,Fisura anal aguda (K600)
"11",K55-K63,K60,K601,Fisura anal crónica (K601)
"11",K55-K63,K60,K602,"Fisura anal, no especificada (K602)"
"11",K55-K63,K60,K603,Fístula anal (K603)
"11",K55-K63,K60,K604,Fístula rectal (K604)
"11",K55-K63,K60,K605,Fístula anorrectal (K605)
"11",K55-K63,K61,K610,Absceso anal (K610)
"11",K55-K63,K61,K611,Absceso rectal (K611)
"11",K55-K63,K61,K612,Absceso anorrectal (K612)
"11",K55-K63,K61,K613,Absceso isquiorrectal (K613)
"11",K55-K63,K61,K614,Absceso intraesfinteriano (K614)
"11",K55-K63,K62,K620,Pólipo anal (K620)
"11",K55-K63,K62,K621,Pólipo rectal (K621)
"11",K55-K63,K62,K622,Prolapso anal (K622)
"11",K55-K63,K62,K623,Prolapso rectal (K623)
"11",K55-K63,K62,K624,Estenosis del ano y del recto (K624)
"11",K55-K63,K62,K625,Hemorragia del ano y del recto (K625)
"11",K55-K63,K62,K626,Úlcera del ano y del recto (K626)
"11",K55-K63,K62,K627,Proctitis por radiación (K627)
"11",K55-K63,K62,K628,Otras enfermedades especificadas del ano y del recto (K628)
"11",K55-K63,K62,K629,"Enfermedad del ano y del recto, no especificada (K629)"
"11",K55-K63,K63,K630,Absceso del intestino (K630)
"11",K55-K63,K63,K631,Perforación del intestino (no traumática) (K631)
"11",K55-K63,K63,K632,Fístula del intestino (K632)
"11",K55-K63,K63,K633,Úlcera del intestino (K633)
"11",K55-K63,K63,K634,Enteroptosis (K634)
"11",K55-K63,K63,K635,Pólipo del colon (K635)
"11",K55-K63,K63,K638,Otras enfermedades especificadas del intestino (K638)
"11",K55-K63,K63,K639,"Enfermedad del intestino, no especificada (K639)"
"11",K65-K67,K65,K650,Peritonitis aguda (K650)
"11",K65-K67,K65,K658,Otras peritonitis (K658)
"11",K65-K67,K65,K659,"Peritonitis, no especificada (K659)"
"11",K65-K67,K66,K660,Adherencias peritoneales (K660)
"11",K65-K67,K66,K661,Hemoperitoneo (K661)
"11",K65-K67,K66,K668,Otros trastornos especificados del peritoneo (K668)
"11",K65-K67,K66,K669,"Trastorno del peritoneo, no especificado (K669)"
"11",K65-K67,K67,K670,Peritonitis por clamidias (K670)
"11",K65-K67,K67,K671,Peritonitis gonocócica (K671)
"11",K65-K67,K67,K672,Peritonitis sifilítica (K672)
"11",K65-K67,K67,K673,Peritonitis tuberculosa (K673)
"11",K65-K67,K67,K678,Otros trastornos del peritoneo en enfermedades infecciosas clasificadas en otra parte (K678)
"11",K70-K77,K70,K700,Hígado alcohólico adiposo (K700)
"11",K70-K77,K70,K701,Hepatitis alcohólica (K701)
"11",K70-K77,K70,K702,"Fibrosis y esclerosis del hígado, alcohólica (K702)"
"11",K70-K77,K70,K703,Cirrosis hepática alcohólica (K703)
"11",K70-K77,K70,K704,Insuficiencia hepática alcohólica (K704)
"11",K70-K77,K70,K709,"Enfermedad hepática alcohólica, no especificada (K709)"
"11",K70-K77,K71,K710,"Enfermedad tóxica del hígado, con colestasis (K710)"
"11",K70-K77,K71,K711,Enfermedad tóxica del hígado con necrosis hepática (K711)
"11",K70-K77,K71,K712,Enfermedad tóxica del hígado con hepatitis aguda (K712)
"11",K70-K77,K71,K713,Enfermedad tóxica del hígado con hepatitis crónica persistente (K713)
"11",K70-K77,K71,K714,Enfermedad tóxica del hígado con hepatitis crónica lobular (K714)
"11",K70-K77,K71,K715,Enfermedad tóxica del hígado con hepatitis crónica activa (K715)
"11",K70-K77,K71,K716,Enfermedad tóxica del hígado con hepatitis no clasificada en otra parte (K716)
"11",K70-K77,K71,K717,Enfermedad tóxica del hígado con cirrosis y fibrosis del hígado (K717)
"11",K70-K77,K71,K718,Enfermedad tóxica del hígado con otros trastornos hepáticos (K718)
"11",K70-K77,K71,K719,"Enfermedad tóxica del hígado, no especificada (K719)"
"11",K70-K77,K72,K720,Insuficiencia hepática aguda o subaguda (K720)
"11",K70-K77,K72,K721,Insuficiencia hepática crónica (K721)
"11",K70-K77,K72,K729,"Insuficiencia hepática, no especificada (K729)"
"11",K70-K77,K73,K730,"Hepatitis crónica persistente, no clasificada en otra parte (K730)"
"11",K70-K77,K73,K731,"Hepatitis crónica lobular, no clasificada en otra parte (K731)"
"11",K70-K77,K73,K732,"Hepatitis crónica activa, no clasificada en otra parte (K732)"
"11",K70-K77,K73,K738,"Otras hepatitis crónicas, no clasificadas en otra parte (K738)"
"11",K70-K77,K73,K739,"Hepatitis crónica, no especificada (K739)"
"11",K70-K77,K74,K740,Fibrosis hepática (K740)
"11",K70-K77,K74,K741,Esclerosis hepática (K741)
"11",K70-K77,K74,K742,Fibrosis hepática con esclerosis hepática (K742)
"11",K70-K77,K74,K743,Cirrosis biliar primaria (K743)
"11",K70-K77,K74,K744,Cirrosis biliar secundaria (K744)
"11",K70-K77,K74,K745,"Cirrosis biliar, no especificada (K745)"
"11",K70-K77,K74,K746,Otras cirrosis del hígado y las no especificadas (K746)
"11",K70-K77,K75,K750,Absceso del hígado (K750)
"11",K70-K77,K75,K751,Flebitis de la vena porta (K751)
"11",K70-K77,K75,K752,Hepatitis reactiva no especificada (K752)
"11",K70-K77,K75,K753,"Hepatitis granulomatosa, no clasificada en otra parte (K753)"
"11",K70-K77,K75,K754,Hepatitis autoinmune (K754)
"11",K70-K77,K75,K758,"Otras enfermedades inflamatorias del hígado, especificadas (K758)"
"11",K70-K77,K75,K759,"Enfermedad inflamatoria del hígado, no especificada (K759)"
"11",K70-K77,K76,K760,"Degeneración grasa del hígado, no clasificada en otra parte (K760)"
"11",K70-K77,K76,K761,Congestión pasiva crónica del hígado (K761)
"11",K70-K77,K76,K762,Necrosis hemorrágica central del hígado (K762)
"11",K70-K77,K76,K763,Infarto del hígado (K763)
"11",K70-K77,K76,K764,Peliosis hepática (K764)
"11",K70-K77,K76,K765,Enfermedad veno-oclusiva del hígado (K765)
"11",K70-K77,K76,K766,Hipertensión portal (K766)
"11",K70-K77,K76,K767,Síndrome hepatorrenal (K767)
"11",K70-K77,K76,K768,Otras enfermedades especificadas del hígado (K768)
"11",K70-K77,K76,K769,"Enfermedad del hígado, no especificada (K769)"
"11",K70-K77,K77,K770,Trastornos del hígado en enfermedades infecciosas y parasitarias clasificadas en otra parte (K770)
"11",K70-K77,K77,K778,Trastornos del hígado en otras enfermedades clasificadas en otra parte (K778)
"11",K80-K87,K80,K800,Cálculo de la vesícula biliar con colecistitis aguda (K800)
"11",K80-K87,K80,K801,Cálculo de la vesícula biliar con otra colecistitis (K801)
"11",K80-K87,K80,K802,Cálculo de la vesícula biliar sin colecistitis (K802)
"11",K80-K87,K80,K803,Cálculo de conducto biliar con colangitis (K803)
"11",K80-K87,K80,K804,Cálculo de conducto biliar con colecistitis (K804)
"11",K80-K87,K80,K805,Cálculo de conducto biliar sin colangitis ni colecistitis (K805)
"11",K80-K87,K80,K808,Otras colelitiasis (K808)
"11",K80-K87,K81,K810,Colecistitis aguda (K810)
"11",K80-K87,K81,K811,Colecistitis crónica (K811)
"11",K80-K87,K81,K818,Otras colecistitis (K818)
"11",K80-K87,K81,K819,"Colecistitis, no especificada (K819)"
"11",K80-K87,K82,K820,Obstrucción de la vesícula biliar (K820)
"11",K80-K87,K82,K821,Hidropesía de la vesícula biliar (K821)
"11",K80-K87,K82,K822,Perforación de la vesícula biliar (K822)
"11",K80-K87,K82,K823,Fístula de la vesícula biliar (K823)
"11",K80-K87,K82,K824,Colesterolosis de la vesícula biliar (K824)
"11",K80-K87,K82,K828,Otras enfermedades especificadas de la vesícula biliar (K828)
"11",K80-K87,K82,K829,"Enfermedad de la vesícula biliar, no especificada (K829)"
"11",K80-K87,K83,K830,Colangitis (K830)
"11",K80-K87,K83,K831,Obstrucción del conducto biliar (K831)
"11",K80-K87,K83,K832,Perforación del conducto biliar (K832)
"11",K80-K87,K83,K833,Fístula del conducto biliar (K833)
"11",K80-K87,K83,K834,Espasmo del esfínter de Oddi (K834)
"11",K80-K87,K83,K835,Quiste biliar (K835)
"11",K80-K87,K83,K838,Otras enfermedades especificadas de las vías biliares (K838)
"11",K80-K87,K83,K839,"Enfermedad de las vías biliares, no especificada (K839)"
"11",K80-K87,K85,K850,Pancreatitis idiopática aguda (K850)
"11",K80-K87,K85,K851,Pancreatitis biliar aguda (K851)
"11",K80-K87,K85,K852,Pancreatitis aguda inducida por alcohol (K852)
"11",K80-K87,K85,K853,Pancreatitits aguda inducida por drogas (K853)
"11",K80-K87,K85,K858,Otras pancreatitis agudas (K858)
"11",K80-K87,K85,K859,"Pancreatitis aguda, no especificada (K859)"
"11",K80-K87,K85,K85X,Pancreatitis aguda (K85X)
"11",K80-K87,K86,K860,Pancreatitis crónica inducida por el alcohol (K860)
"11",K80-K87,K86,K861,Otras pancreatitis crónicas (K861)
"11",K80-K87,K86,K862,Quiste del páncreas (K862)
"11",K80-K87,K86,K863,Seudoquiste del páncreas (K863)
"11",K80-K87,K86,K868,Otras enfermedades especificadas del páncreas (K868)
"11",K80-K87,K86,K869,"Enfermedad del páncreas, no especificada (K869)"
"11",K80-K87,K87,K870,Trastornos de la vesícula biliar y de las vías biliares en enfermedades clasificadas en otra parte (K870)
"11",K80-K87,K87,K871,Trastornos del páncreas en enfermedades clasificadas en otra parte (K871)
"11",K90-K93,K90,K900,Enfermedad celíaca (K900)
"11",K90-K93,K90,K901,Esprue tropical (K901)
"11",K90-K93,K90,K902,"Síndrome del asa ciega, no clasificado en otra parte (K902)"
"11",K90-K93,K90,K903,Esteatorrea pancreática (K903)
"11",K90-K93,K90,K904,"Malabsorción debida a intolerancia, no clasificada en otra parte (K904)"
"11",K90-K93,K90,K908,Otros tipos de malabsorción intestinal (K908)
"11",K90-K93,K90,K909,"Malabsorción intestinal, no especificada (K909)"
"11",K90-K93,K91,K910,Vómito postcirugía gastrointestinal (K910)
"11",K90-K93,K91,K911,Síndromes consecutivos a la cirugía gástrica (K911)
"11",K90-K93,K91,K912,"Malabsorción postquirúrgica, no clasificada en otra parte (K912)"
"11",K90-K93,K91,K913,Obstrucción intestinal postoperatoria (K913)
"11",K90-K93,K91,K914,Disfunción de colostomía o enterostomía (K914)
"11",K90-K93,K91,K915,Síndrome de postcolecistectomía (K915)
"11",K90-K93,K91,K918,"Otros trastornos del sistema digestivo consecutivos a procedimientos, no clasificados en otra parte (K918)"
"11",K90-K93,K91,K919,Trastorno no especificado del sistema digestivo consecutivo a procedimientos (K919)
"11",K90-K93,K92,K920,Hematemesis (K920)
"11",K90-K93,K92,K921,Melena (K921)
"11",K90-K93,K92,K922,"Hemorragia gastrointestinal, no especificada (K922)"
"11",K90-K93,K92,K928,Otras enfermedades especificadas del sistema digestivo (K928)
"11",K90-K93,K92,K929,"Enfermedad del sistema digestivo, no especificada (K929)"
"11",K90-K93,K93,K930,"Trastornos tuberculosos del intestino, peritoneo y ganglios mesentéricos (K930)"
"11",K90-K93,K93,K931,Megacolon en la enfermedad de Chagas (K931)
"11",K90-K93,K93,K938,Trastornos de otros órganos digestivos especificados en enfermedades clasificadas en otra parte (K938)
"12",L00-L08,L00,L00X,Síndrome estafilocócico de la piel escaldada (L00X)
"12",L00-L08,L01,L010,Impétigo [cualquier sitio anatómico] [cualquier organismo] (L010)
"12",L00-L08,L01,L011,Impetiginización de otras dermatosis (L011)
"12",L00-L08,L02,L020,"Absceso cutáneo, furúnculo y ántrax de la cara (L020)"
"12",L00-L08,L02,L021,"Absceso cutáneo, furúnculo y ántrax del cuello (L021)"
"12",L00-L08,L02,L022,"Absceso cutáneo, furúnculo y ántrax del tronco (L022)"
"12",L00-L08,L02,L023,"Absceso cutáneo, furúnculo y ántrax de glúteos (L023)"
"12",L00-L08,L02,L024,"Absceso cutáneo, furúnculo y ántrax de miembro (L024)"
"12",L00-L08,L02,L028,"Absceso cutáneo, furúnculo y ántrax de otros sitios (L028)"
"12",L00-L08,L02,L029,"Absceso cutáneo, furúnculo y ántrax de sitio no especificado (L029)"
"12",L00-L08,L03,L030,Celulitis de los dedos de la mano y del pie (L030)
"12",L00-L08,L03,L031,Celulitis de otras partes de los miembros (L031)
"12",L00-L08,L03,L032,Celulitis de la cara (L032)
"12",L00-L08,L03,L033,Celulitis del tronco (L033)
"12",L00-L08,L03,L038,Celulitis de otros sitios (L038)
"12",L00-L08,L03,L039,Celulitis de sitio no especificado (L039)
"12",L00-L08,L04,L040,"Linfadenitis aguda de cara, cabeza y cuello (L040)"
"12",L00-L08,L04,L041,Linfadenitis aguda del tronco (L041)
"12",L00-L08,L04,L042,Linfadenitis aguda del miembro superior (L042)
"12",L00-L08,L04,L043,Linfadenitis aguda del miembro inferior (L043)
"12",L00-L08,L04,L048,Linfadenitis aguda de otros sitios (L048)
"12",L00-L08,L04,L049,Linfadenitis aguda de sitio no especificado (L049)
"12",L00-L08,L05,L050,Quiste pilonidal con absceso (L050)
"12",L00-L08,L05,L059,Quiste pilonidal sin absceso (L059)
"12",L00-L08,L08,L080,Pioderma (L080)
"12",L00-L08,L08,L081,Eritrasma (L081)
"12",L00-L08,L08,L088,Otras infecciones locales especificadas de la piel y del tejido subcutáneo (L088)
"12",L00-L08,L08,L089,"Infección local de la piel y del tejido subcutáneo, no especificada (L089)"
"12",L10-L14,L10,L100,Pénfigo vulgar (L100)
"12",L10-L14,L10,L101,Pénfigo vegetante (L101)
"12",L10-L14,L10,L102,Pénfigo foliáceo (L102)
"12",L10-L14,L10,L103,Pénfigo brasileño [fogo selvagem] (L103)
"12",L10-L14,L10,L104,Pénfigo eritematoso (L104)
"12",L10-L14,L10,L105,Pénfigo inducido por drogas (L105)
"12",L10-L14,L10,L108,Otros pénfigos (L108)
"12",L10-L14,L10,L109,"Pénfigo, no especificado (L109)"
"12",L10-L14,L11,L110,Queratosis folicular adquirida (L110)
"12",L10-L14,L11,L111,Dermatosis acantolítica transitoria [Grover] (L111)
"12",L10-L14,L11,L118,Otros trastornos acantolíticos especificados (L118)
"12",L10-L14,L11,L119,"Trastorno acantolítico, no especificado (L119)"
"12",L10-L14,L12,L120,Penfigoide flictenular (L120)
"12",L10-L14,L12,L121,Penfigoide cicatricial (L121)
"12",L10-L14,L12,L122,Enfermedad flictenular crónica de la infancia (L122)
"12",L10-L14,L12,L123,Epidermólisis bullosa adquirida (L123)
"12",L10-L14,L12,L128,Otros penfigoides (L128)
"12",L10-L14,L12,L129,"Penfigoide, no especificado (L129)"
"12",L10-L14,L13,L130,Dermatitis herpetiforme (L130)
"12",L10-L14,L13,L131,Dermatitis pustulosa subcorneal (L131)
"12",L10-L14,L13,L138,Otros trastornos flictenulares especificados (L138)
"12",L10-L14,L13,L139,"Trastorno flictenular, no especificado (L139)"
"12",L10-L14,L14,L14X,Trastornos flictenulares en enfermedades clasificadas en otra parte (L14X)
"12",L20-L30,L20,L200,Prurigo de Besnier (L200)
"12",L20-L30,L20,L208,Otras dermatitis atópicas (L208)
"12",L20-L30,L20,L209,"Dermatitis atópica, no especificada (L209)"
"12",L20-L30,L21,L210,Seborrea capitis (L210)
"12",L20-L30,L21,L211,Dermatitis seborreica infantil (L211)
"12",L20-L30,L21,L218,Otras dermatitis seborreicas (L218)
"12",L20-L30,L21,L219,"Dermatitis seborreica, no especificada (L219)"
"12",L20-L30,L22,L22X,Dermatitis del pañal (L22X)
"12",L20-L30,L23,L230,Dermatitis alérgica de contacto debida a metales (L230)
"12",L20-L30,L23,L231,Dermatitis alérgica de contacto debida a adhesivos (L231)
"12",L20-L30,L23,L232,Dermatitis alérgica de contacto debida a cosméticos (L232)
"12",L20-L30,L23,L233,Dermatitis alérgica de contacto debida a drogas en contacto con la piel (L233)
"12",L20-L30,L23,L234,Dermatitis alérgica de contacto debida a colorantes (L234)
"12",L20-L30,L23,L235,Dermatitis alérgica de contacto debida a otros productos químicos (L235)
"12",L20-L30,L23,L236,Dermatitis alérgica de contacto debida a alimentos en contacto con la piel (L236)
"12",L20-L30,L23,L237,"Dermatitis alérgica de contacto debida a plantas, excepto las alimenticias (L237)"
"12",L20-L30,L23,L238,Dermatitis alérgica de contacto debida a otros agentes (L238)
"12",L20-L30,L23,L239,"Dermatitis alérgica de contacto, de causa no especificada (L239)"
"12",L20-L30,L24,L240,"Dermatitis de contacto por irritantes, debida a detergentes (L240)"
"12",L20-L30,L24,L241,"Dermatitis de contacto por irritantes, debida a aceites y grasas (L241)"
"12",L20-L30,L24,L242,"Dermatitis de contacto por irritantes, debida a disolventes (L242)"
